timestamp,tiempo_s,fase,evento,cache_host_mib,cache_cgroup_mib,memoria_cgroup_mib,memoria_disponible_mib,lectura_disco_delta_mib
2026-07-01T11:20:15+00:00,0.0,fadvise_128m_ok,,280.1171875,11.09375,29.20703125,1427.73046875,
2026-07-01T11:20:16+00:00,1.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:17+00:00,2.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:18+00:00,3.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:19+00:00,4.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:20+00:00,5.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:21+00:00,6.0,fadvise_128m_ok,,280.18359375,11.09375,29.45703125,1427.75390625,0.0
2026-07-01T11:20:22+00:00,7.01,fadvise_128m_ok,,280.18359375,11.09375,29.70703125,1427.75390625,0.0
2026-07-01T11:20:23+00:00,8.01,fadvise_128m_ok,,280.18359375,11.09375,29.70703125,1427.51953125,0.0
2026-07-01T11:20:24+00:00,9.01,fadvise_128m_ok,,280.18359375,11.09375,29.70703125,1427.51953125,0.0
2026-07-01T11:20:25+00:00,10.01,fadvise_128m_ok,fadvise_inicio_reproduccion,270.43359375,1.34375,19.95703125,1427.33203125,0.0
2026-07-01T11:20:26+00:00,11.01,fadvise_128m_ok,,270.43359375,1.34375,19.703125,1427.33203125,0.0
2026-07-01T11:20:27+00:00,12.01,fadvise_128m_ok,,270.43359375,1.34375,19.453125,1427.33203125,0.0
2026-07-01T11:20:28+00:00,13.01,fadvise_128m_ok,,270.43359375,1.34375,19.453125,1427.61328125,0.0
2026-07-01T11:20:29+00:00,14.01,fadvise_128m_ok,,270.43359375,1.34375,19.453125,1427.61328125,0.0
2026-07-01T11:20:30+00:00,15.01,fadvise_128m_ok,,270.43359375,1.34375,19.703125,1427.61328125,0.0
2026-07-01T11:20:31+00:00,16.01,fadvise_128m_ok,,270.43359375,1.34375,19.703125,1427.62109375,0.0
2026-07-01T11:20:32+00:00,17.01,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.62109375,0.0
2026-07-01T11:20:33+00:00,18.01,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.62109375,0.0
2026-07-01T11:20:34+00:00,19.01,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.62109375,0.0
2026-07-01T11:20:35+00:00,20.01,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.43359375,0.0
2026-07-01T11:20:36+00:00,21.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:37+00:00,22.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:38+00:00,23.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:39+00:00,24.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:40+00:00,25.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:41+00:00,26.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.38671875,0.0
2026-07-01T11:20:42+00:00,27.02,fadvise_128m_ok,,270.43359375,1.34375,19.68359375,1427.15234375,0.0
2026-07-01T11:20:43+00:00,28.02,fadvise_128m_ok,,270.44140625,1.34375,19.68359375,1427.41015625,0.0
2026-07-01T11:20:44+00:00,29.02,fadvise_128m_ok,,270.44140625,1.34375,19.68359375,1427.41015625,0.0
2026-07-01T11:20:45+00:00,30.02,fadvise_128m_ok,,270.44140625,1.34375,19.68359375,1427.41015625,0.0
2026-07-01T11:20:46+00:00,31.02,fadvise_128m_ok,,277.71484375,8.64453125,31.36328125,1425.66015625,7.30078125
2026-07-01T11:20:47+00:00,32.02,fadvise_128m_ok,,277.71484375,8.64453125,31.578125,1425.6640625,0.0
2026-07-01T11:20:48+00:00,33.02,fadvise_128m_ok,,277.71484375,8.64453125,31.578125,1425.6640625,0.0
2026-07-01T11:20:49+00:00,34.02,fadvise_128m_ok,,277.71484375,8.64453125,31.578125,1425.6640625,0.0
2026-07-01T11:20:50+00:00,35.03,fadvise_128m_ok,,277.71484375,8.64453125,31.578125,1425.4296875,0.0
2026-07-01T11:20:51+00:00,36.03,fadvise_128m_ok,,279.21484375,10.14453125,31.98828125,1424.7734375,1.5
2026-07-01T11:20:52+00:00,37.03,fadvise_128m_ok,,279.21484375,10.14453125,31.98828125,1424.7734375,0.0
2026-07-01T11:20:53+00:00,38.03,fadvise_128m_ok,,279.21484375,10.14453125,31.98828125,1424.5390625,0.0
2026-07-01T11:20:54+00:00,39.03,fadvise_128m_ok,,280.21484375,11.14453125,32.5546875,1424.16796875,1.0
2026-07-01T11:20:55+00:00,40.03,fadvise_128m_ok,,280.21875,11.14453125,32.5546875,1424.16796875,0.0
2026-07-01T11:20:56+00:00,41.03,fadvise_128m_ok,,280.21875,11.14453125,32.5546875,1424.54296875,0.0
2026-07-01T11:20:57+00:00,42.03,fadvise_128m_ok,,280.21875,11.14453125,30.8125,1425.01171875,0.0
2026-07-01T11:20:58+00:00,43.03,fadvise_128m_ok,,280.21875,11.14453125,29.890625,1425.046875,0.0
2026-07-01T11:20:59+00:00,44.03,fadvise_128m_ok,,280.21875,11.14453125,29.890625,1425.796875,0.0
2026-07-01T11:21:00+00:00,45.03,fadvise_128m_ok,,280.21875,11.14453125,29.890625,1426.78515625,0.0
2026-07-01T11:21:01+00:00,46.03,fadvise_128m_ok,,280.21875,11.14453125,29.890625,1426.78515625,0.0
2026-07-01T11:21:02+00:00,47.03,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:03+00:00,48.03,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:04+00:00,49.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:05+00:00,50.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:06+00:00,51.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:07+00:00,52.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:08+00:00,53.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:09+00:00,54.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:10+00:00,55.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.79296875,0.0
2026-07-01T11:21:11+00:00,56.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:12+00:00,57.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:13+00:00,58.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:14+00:00,59.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:15+00:00,60.04,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:16+00:00,61.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.55859375,0.0
2026-07-01T11:21:17+00:00,62.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.8046875,0.0
2026-07-01T11:21:18+00:00,63.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:19+00:00,64.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:20+00:00,65.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:21+00:00,66.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:22+00:00,67.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:23+00:00,68.05,fadvise_128m_ok,,280.21875,11.14453125,29.8828125,1426.5703125,0.0
2026-07-01T11:21:24+00:00,69.05,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1426.5703125,0.0
2026-07-01T11:21:25+00:00,70.05,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1426.81640625,0.0
2026-07-01T11:21:26+00:00,71.05,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1427.97265625,0.0
2026-07-01T11:21:27+00:00,72.05,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1427.97265625,0.0
2026-07-01T11:21:28+00:00,73.06,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1428.26953125,0.0
2026-07-01T11:21:29+00:00,74.06,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1429.51953125,0.0
2026-07-01T11:21:30+00:00,75.06,fadvise_128m_ok,,280.21875,11.14453125,29.8046875,1429.51953125,0.0
2026-07-01T11:21:31+00:00,76.06,fadvise_128m_ok,,280.21875,11.14453125,30.01171875,1429.51953125,0.0
2026-07-01T11:21:32+00:00,77.06,fadvise_128m_ok,,280.21875,11.14453125,30.01171875,1429.51953125,0.0
2026-07-01T11:21:33+00:00,78.06,fadvise_128m_ok,,280.21875,11.14453125,30.01171875,1429.51953125,0.0
2026-07-01T11:21:34+00:00,79.06,fadvise_128m_ok,,280.21875,11.14453125,30.01171875,1429.51953125,0.0
2026-07-01T11:21:35+00:00,80.06,fadvise_128m_ok,,280.22265625,11.14453125,30.01171875,1429.51953125,0.0
2026-07-01T11:21:36+00:00,81.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.33203125,0.0
2026-07-01T11:21:37+00:00,82.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.28515625,0.0
2026-07-01T11:21:38+00:00,83.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.28515625,0.0
2026-07-01T11:21:39+00:00,84.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.296875,0.0
2026-07-01T11:21:40+00:00,85.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.296875,0.0
2026-07-01T11:21:41+00:00,86.06,fadvise_128m_ok,,280.22265625,11.14453125,30.26171875,1429.296875,0.0
2026-07-01T11:21:42+00:00,87.06,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:43+00:00,88.07,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:44+00:00,89.07,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:45+00:00,90.07,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:46+00:00,91.07,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:47+00:00,92.07,fadvise_128m_ok,,280.22265625,11.14453125,30.25390625,1429.296875,0.0
2026-07-01T11:21:48+00:00,93.07,fadvise_128m_ok,,280.22265625,11.14453125,30.171875,1429.296875,0.0
2026-07-01T11:21:49+00:00,94.07,fadvise_128m_ok,,280.22265625,11.14453125,30.171875,1429.109375,0.0
2026-07-01T11:21:50+00:00,95.07,fadvise_128m_ok,,280.22265625,11.14453125,30.171875,1429.0625,0.0
2026-07-01T11:21:51+00:00,96.07,fadvise_128m_ok,,280.22265625,11.14453125,30.171875,1429.0625,0.0
2026-07-01T11:21:52+00:00,97.07,fadvise_128m_ok,,280.22265625,11.14453125,30.171875,1429.0625,0.0
2026-07-01T11:21:53+00:00,98.07,fadvise_128m_ok,,280.22265625,11.14453125,29.94140625,1429.0625,0.0
2026-07-01T11:21:54+00:00,99.07,fadvise_128m_ok,,280.22265625,11.14453125,30.18359375,1429.0625,0.0
2026-07-01T11:21:55+00:00,100.07,fadvise_128m_ok,,280.22265625,11.14453125,30.18359375,1429.0625,0.0
2026-07-01T11:21:56+00:00,101.07,fadvise_128m_ok,,280.22265625,11.14453125,30.18359375,1429.0625,0.0
2026-07-01T11:21:57+00:00,102.08,fadvise_128m_ok,,280.22265625,11.14453125,30.18359375,1428.828125,0.0
2026-07-01T11:21:58+00:00,103.08,fadvise_128m_ok,,280.22265625,11.14453125,30.18359375,1429.484375,0.0
2026-07-01T11:21:59+00:00,104.08,fadvise_128m_ok,,280.2265625,11.14453125,30.01953125,1430.46875,0.0
2026-07-01T11:22:00+00:00,105.08,fadvise_128m_ok,,280.2265625,11.14453125,30.01953125,1430.46875,0.0
2026-07-01T11:22:01+00:00,106.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01953125,1430.46875,0.01953125
2026-07-01T11:22:02+00:00,107.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01953125,1430.46875,0.0
2026-07-01T11:22:03+00:00,108.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01953125,1430.46875,0.0
2026-07-01T11:22:04+00:00,109.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.48828125,0.0
2026-07-01T11:22:05+00:00,110.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.48828125,0.0
2026-07-01T11:22:06+00:00,111.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.48828125,0.0
2026-07-01T11:22:07+00:00,112.08,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.48828125,0.0
2026-07-01T11:22:08+00:00,113.09,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.30078125,0.0
2026-07-01T11:22:09+00:00,114.09,fadvise_128m_ok,,280.24609375,11.1640625,30.01171875,1430.2578125,0.0
2026-07-01T11:22:10+00:00,115.09,fadvise_128m_ok,,280.24609375,11.1640625,30.0078125,1430.2578125,0.0
2026-07-01T11:22:11+00:00,116.09,fadvise_128m_ok,,280.24609375,11.1640625,30.0078125,1430.2578125,0.0
2026-07-01T11:22:12+00:00,117.09,fadvise_128m_ok,,280.24609375,11.1640625,30.0078125,1430.2578125,0.0
2026-07-01T11:22:13+00:00,118.09,fadvise_128m_ok,,280.24609375,11.1640625,30.0078125,1430.2578125,0.0
2026-07-01T11:22:14+00:00,119.09,fadvise_128m_ok,,280.24609375,11.1640625,30.0078125,1430.2578125,0.0
